"site";"lgt";"ec1";"";"";"";""
"theme";"ges";"";"";"";"";""
"frequence";"semi-horaire";"";"";"";"";""
"date de debut";"20/01/2017";"";"";"";"";""
"date de fin";"31/12/2017";"";"";"";"";""
"commentaire";"Flux 2017 de FR-LGt v1";"";"";"";"";""
"";"";"";"";"";"";""
"";"";"";"";"";"";""
"date";"time";"FC";"H";"ETR";"LE";"FCH4"
"";"";"";"";"";"";""
"15/12/2017";"03:30";"-0.23322";"-2.6461";"-7.00571929000806E-06";"-0.30204";"0.0010335"
"15/12/2017";"04:00";"-0.18879";"1.5404";"-9.33059371661719E-06";"-0.28152";"0.0053621"
"15/12/2017";"04:30";"-0.23322";"-3.6887";"9.98441251113852E-06";"-0.064061";"0.0010335"
"15/12/2017";"05:00";"-0.20482";"-12.612";"-8.15832544945608E-06";"-0.53258";"0.0010335"
"15/12/2017";"05:30";"-0.14164";"-13.779";"3.75291047460831E-06";"-0.49951";"0.0010335"
"15/12/2017";"06:00";"-0.21909";"-15.397";"-0.0000360444604354695";"-0.27059";"0.0010335"
"15/12/2017";"06:30";"-0.21909";"-18.933";"-0.0000132978329718918";"-0.50303";"0.0010335"
"15/12/2017";"07:00";"-0.20156";"-5.4079";"0.0000427799993132078";"-0.21952";"0.0010335"
"15/12/2017";"07:30";"-0.14226";"-4.0313";"-0.0000181557117924442";"-0.11035";"0.0010335"
"15/12/2017";"08:00";"-0.13979";"-7.7487";"-1.25717230499876E-06";"-0.15353";"0.0010335"
"15/12/2017";"08:30";"-0.20456";"-5.4079";"0.0000135712354111763";"-0.17853";"0.0010335"
"15/12/2017";"09:00";"-0.020847";"0.38545";"-0.0000101695519903818";"0.011031";"-0.0017205"
"15/12/2017";"09:30";"-0.011815";"-3.1521";"-0.0000304396873876995";"-0.48873";"0.0030021"
"15/12/2017";"10:00";"-0.055531";"-1.0234";"0.0000319087650068452";"-0.69272";"0.016995"
"15/12/2017";"10:30";"0.10106";"-2.3874";"-8.75089100426763E-06";"0.20406";"0.022225"
"15/12/2017";"11:00";"-0.012542";"-3.8767";"-9.33889335208835E-06";"0.47805";"0.0094935"
"15/12/2017";"11:30";"0.12288";"9.8644";"0.0000418596312438162";"2.1273";"0.0019119"
"15/12/2017";"12:00";"-0.13468";"13.314";"-0.0000615926879607563";"-0.4811";"0.0088663"
"15/12/2017";"12:30";"-0.47664";"40.999";"-0.0000377393676270255";"13.46";"0.00065239"
"15/12/2017";"13:00";"-0.46754";"40.999";"0.000017889762150461";"13.46";"0.00065239"
"15/12/2017";"13:30";"-0.020745";"14.627";"0.0000300863560466742";"1.3314";"0.000060626"
"15/12/2017";"14:00";"-0.13468";"4.7212";"-0.0000131502102407155";"0.78386";"0.0014451"
"15/12/2017";"14:30";"-0.19754";"-3.1223";"2.97622465285362E-06";"1.4124";"-0.001838"
"15/12/2017";"15:00";"0.033789";"-11.78";"0.0000472619542181762";"1.5886";"-0.0028409"
"15/12/2017";"15:30";"0.11191";"-11.78";"-9.76618252890221E-06";"-0.20827";"0.0054388"
"15/12/2017";"16:00";"0.11191";"-7.4063";"0.0000030461174672829";"0.17718";"0.0055756"
"15/12/2017";"16:30";"0.11191";"-7.4063";"-0.000118558512469412";"0.17718";"0.0055756"
"15/12/2017";"17:00";"0.035896";"-5.5317";"-6.12721009302142E-06";"-1.9003";"0.0055291"
"15/12/2017";"17:30";"-0.22331";"-12.612";"-0.000010668174319683";"-0.57787";"0.0010335"
"15/12/2017";"18:00";"-0.28635";"-18.933";"-0.0000181272161003087";"-0.5574";"0.0010335"
"15/12/2017";"18:30";"-0.20399";"-15.59";"3.24088461089129E-06";"-0.64601";"0.0010335"
"15/12/2017";"19:00";"-0.21128";"-15.59";"-6.11670344318438E-06";"-0.6852";"0.0010335"
"15/12/2017";"19:30";"-0.21128";"-14.781";"1.71005058660997E-06";"-0.5577";"0.0010335"
"15/12/2017";"20:00";"-0.21128";"-14.781";"-7.49440344561662E-06";"-0.5577";"0.0010335"
"15/12/2017";"20:30";"-0.19678";"-13.779";"-5.10109796975833E-06";"-0.5577";"0.0010335"
"15/12/2017";"21:00";"-0.19678";"-13.779";"-6.23337498763335E-06";"-0.5577";"0.0010335"
"15/12/2017";"21:30";"-0.19678";"-13.779";"1.68316056931671E-06";"-0.5577";"0.0010335"
"15/12/2017";"22:00";"-0.19678";"-13.779";"-5.09829701302215E-06";"-0.5577";"0.0010335"
"15/12/2017";"22:30";"-0.21128";"-14.781";"4.08795896691826E-06";"-0.5577";"0.0010335"
"15/12/2017";"23:00";"-0.21128";"-14.781";"-8.16235570322091E-06";"-0.5577";"0.0010335"
"15/12/2017";"23:30";"-0.21128";"-14.781";"0.0000118100272884462";"-0.5577";"0.0010335"
"16/12/2017";"00:00";"0.2187";"8.3995";"-0.0000148443782796377";"0.23605";"0.0010335"
"16/12/2017";"00:30";"0.22885";"8.3995";"2.02241554441721E-06";"0.23815";"0.0010335"
"16/12/2017";"01:00";"0.2283";"8.0953";"-0.0000109290869374289";"0.25283";"0.0010335"
"16/12/2017";"01:30";"0.2283";"8.0953";"-0.0000323842990567437";"0.25283";"0.0010335"
"16/12/2017";"02:00";"0.24647";"8.7538";"8.84145789458658E-06";"0.257";"0.0010335"
"16/12/2017";"02:30";"0.25838";"8.7538";"-4.64051295909141E-06";"0.26098";"0.0010335"
"16/12/2017";"03:00";"0.25838";"8.7538";"-7.26639998226786E-06";"0.23105";"0.0010335"
"16/12/2017";"03:30";"0.25838";"8.7538";"8.56455300082336E-06";"0.25701";"0.0010335"
"16/12/2017";"04:00";"0.25008";"8.3785";"7.44267588635733E-06";"0.2348";"0.0010335"
"16/12/2017";"04:30";"0.25008";"8.3785";"-0.0000139634099498701";"0.2348";"0.0010335"
"16/12/2017";"05:00";"0.25008";"8.3785";"4.43996266475585E-06";"0.2348";"0.0010335"
"16/12/2017";"05:30";"0.25008";"8.3785";"-0.0000056235480080024";"0.24924";"0.0010335"
"16/12/2017";"06:00";"0.25008";"8.3785";"-0.0000048214837164687";"0.23482";"0.0010335"
"16/12/2017";"06:30";"0.25008";"7.4084";"1.43709564062813E-06";"0.23382";"0.0010335"
"16/12/2017";"07:00";"0.25008";"7.4084";"-2.18905432331961E-06";"0.24172";"0.0010335"
"16/12/2017";"07:30";"0.25008";"5.5656";"-3.03119408459336E-06";"0.24172";"0.0010335"
"16/12/2017";"08:00";"0.25008";"6.2556";"3.11558574806127E-06";"0.24172";"0.0010335"
"16/12/2017";"08:30";"0.25578";"6.1542";"0.0000179648235569558";"0.26188";"0.0010335"
"16/12/2017";"09:00";"0.20447";"0.19907";"-0.0000176245199300942";"0.52815";"-0.0023448"
"16/12/2017";"09:30";"0.21068";"-4.5117";"-0.0000258426496477852";"0.50834";"-0.0023448"
"16/12/2017";"10:00";"0.096935";"-2.0192";"0.0000209514528966349";"3.196";"-0.0074291"
"16/12/2017";"10:30";"0.070823";"-2.715";"-0.0000156116173614617";"3.8537";"-0.0074291"
"16/12/2017";"11:00";"-0.30976";"15.4";"0.0000571080855758265";"0.36981";"0.0003325"
"16/12/2017";"11:30";"0.085419";"14.627";"-0.0000118494080752928";"1.2745";"0.0018332"
"16/12/2017";"12:00";"0.13123";"-1.4829";"-0.0000712883659425307";"4.6071";"-0.0074291"
"16/12/2017";"12:30";"-0.041625";"1.7948";"-0.0000315063299069854";"5.9714";"-0.0074291"
"16/12/2017";"13:00";"0.21564";"-0.36722";"0.0000105016805552575";"4.1421";"-0.0074291"
"16/12/2017";"13:30";"-0.010677";"1.7948";"0.000014667049647872";"6.5843";"-0.0074291"
"16/12/2017";"14:00";"0.074869";"-0.70749";"-0.0000629663303208051";"5.9714";"-0.0074291"
"16/12/2017";"14:30";"-0.39818";"15.4";"-0.0000685445938127826";"2.9378";"0.015113"
"16/12/2017";"15:00";"-0.076122";"9.8644";"-0.0000884205852383283";"0.3109";"0.018139"
"16/12/2017";"15:30";"-0.26339";"12.529";"-0.0000403492530188935";"10.46";"-0.0074291"
"16/12/2017";"16:00";"0.29082";"6.7242";"0.0000397977490779412";"0.27006";"0.0010335"
"16/12/2017";"16:30";"0.28084";"6.7242";"0.0000342982495799094";"0.28399";"0.0010335"
"16/12/2017";"17:00";"0.28084";"6.7242";"-0.0000043992305513066";"0.29264";"0.0010335"
"16/12/2017";"17:30";"0.31059";"6.7242";"0.0000219647076843994";"0.32423";"0.0010335"
"16/12/2017";"18:00";"0.32995";"6.7242";"-4.75901353849891E-06";"0.30989";"0.0010335"
"16/12/2017";"18:30";"0.37409";"9.7212";"-0.0000214950779173587";"0.32341";"0.0026145"
"16/12/2017";"19:00";"0.42147";"9.7212";"-0.00010686995483926";"0.3094";"0.0026145"
"16/12/2017";"19:30";"0.4647";"9.7212";"0.0000341519700841967";"0.33276";"0.0026145"
"16/12/2017";"20:00";"0.46853";"9.7212";"-2.35742304068501E-06";"0.40644";"0.0026862"
"16/12/2017";"20:30";"0.53139";"9.7212";"-0.0000590013268028163";"0.30061";"0.0026862"
"16/12/2017";"21:00";"0.57747";"9.7212";"-0.0000286807893685888";"0.31677";"0.0026862"
"16/12/2017";"21:30";"0.57747";"9.7212";"-0.0000102165690417338";"0.31677";"0.0026862"
"16/12/2017";"22:00";"0.59582";"9.7212";"-9.82434007677298E-06";"0.36931";"0.0026862"
"16/12/2017";"22:30";"0.59582";"9.7212";"-0.0000225752631210969";"0.32516";"0.0026862"
"16/12/2017";"23:00";"0.59582";"9.7212";"-6.47402900940073E-06";"0.38822";"0.0026862"
"16/12/2017";"23:30";"0.62061";"9.7212";"0.0000211441037944419";"0.38822";"0.0026862"
"17/12/2017";"00:00";"0.64763";"9.7212";"0.0000328047736814216";"0.50689";"0.0026862"
"17/12/2017";"00:30";"0.68541";"9.7212";"5.80257891558441E-06";"0.53391";"0.0026862"
"17/12/2017";"01:00";"0.74135";"9.7212";"-0.0000365275141674469";"0.55954";"0.0026862"
"17/12/2017";"01:30";"0.74135";"9.7212";"-3.06519263919264E-06";"0.55954";"0.0027231"
"17/12/2017";"02:00";"0.74135";"9.7212";"1.87577271516623E-06";"0.55954";"0.0027231"
"17/12/2017";"02:30";"0.74135";"9.7212";"0.0000166086569479389";"0.55954";"0.0027549"
"17/12/2017";"03:00";"0.74135";"9.7212";"6.74145355125679E-06";"0.55954";"0.0027319"
"17/12/2017";"03:30";"0.74135";"9.7212";"0.000258328918608845";"0.55954";"0.0026658"
"17/12/2017";"04:00";"0.74135";"9.7212";"0.0000300125091345096";"0.55954";"0.002735"
"17/12/2017";"04:30";"0.76688";"15.355";"0.0000217579576237984";"0.60579";"0.0027166"
"17/12/2017";"05:00";"0.76688";"15.355";"0.0000193205995653683";"0.60579";"0.0027243"
"17/12/2017";"05:30";"0.76688";"15.355";"-0.0000113408932456156";"0.60579";"0.0027731"
"17/12/2017";"06:00";"0.76688";"15.355";"-0.0000270545145218077";"0.60579";"0.0028809"
"17/12/2017";"06:30";"0.79034";"25.632";"2.51094036791876E-06";"1.2861";"0.0030314"
"17/12/2017";"07:00";"0.85234";"35.398";"-7.97254025560705E-06";"1.0363";"0.0031066"
"17/12/2017";"07:30";"0.85234";"35.398";"0.0000141574555282334";"1.1199";"0.0031066"
"17/12/2017";"08:00";"0.91908";"35.398";"5.84208941541806E-06";"1.2023";"0.0032253"
"17/12/2017";"08:30";"0.96957";"35.398";"-7.10971160302826E-06";"2.0911";"0.0032257"
"17/12/2017";"09:00";"1.0438";"57.982";"-0.0000172496038183347";"2.0911";"0.0020173"
"17/12/2017";"09:30";"1.112";"57.982";"0.0000438671538925058";"1.5588";"0.0018318"
"17/12/2017";"10:00";"0.77143";"-2.3942";"0.0000145846620098593";"0.25747";"-0.0026921"
"17/12/2017";"10:30";"0.5748";"-2.2917";"-0.0000036589333842658";"8.9181";"-0.0025383"
"17/12/2017";"11:00";"0.43292";"-1.0005";"0.0000163527773230783";"8.9768";"-0.0021161"
"17/12/2017";"11:30";"-0.17654";"11.849";"-0.0000615295279075176";"10.46";"-0.0074291"
"17/12/2017";"12:00";"0.036296";"9.8644";"-0.0000427411146746746";"1.9715";"0.001309"
"17/12/2017";"12:30";"-0.21039";"12.396";"0.000189361295957773";"0.036594";"0.018592"
"17/12/2017";"13:00";"-0.038914";"9.8644";"-0.0000657856993584143";"1.3574";"0.018139"
"17/12/2017";"13:30";"0.15322";"11.849";"-0.0000832802858452353";"2.1192";"0.010956"
"17/12/2017";"14:00";"0.31263";"6.2322";"0.0000648255123759572";"20.091";"0.0039775"
"17/12/2017";"14:30";"-0.17469";"11.849";"0.0000201241135333737";"2.0608";"0.011793"
"17/12/2017";"15:00";"-0.072132";"6.0725";"0.00001331306687302";"2.0582";"0.0058012"
"17/12/2017";"15:30";"1.1147";"-1.0005";"0.0000361655584763298";"0.98715";"-0.0029071"
"17/12/2017";"16:00";"1.1686";"-2.5356";"7.63834011083478E-06";"0.26997";"-0.0026921"
"17/12/2017";"16:30";"1.2451";"57.982";"2.65320783433644E-07";"1.832";"0.0019981"
"17/12/2017";"17:00";"1.2614";"57.982";"-5.87409720645996E-06";"1.832";"0.0032257"
"17/12/2017";"17:30";"1.3112";"57.982";"0.0000025359015333396";"2.3471";"0.0032257"
"17/12/2017";"18:00";"1.34";"57.982";"-4.99727406885845E-06";"1.5595";"0.0032257"
"17/12/2017";"18:30";"1.3465";"57.982";"2.99580844524566E-06";"1.5595";"0.0032257"
"17/12/2017";"19:00";"1.3919";"57.982";"-8.62348827076275E-06";"1.9174";"0.0032257"
"17/12/2017";"19:30";"1.3087";"57.982";"-6.82156068506054E-06";"0.86933";"0.0032257"
"17/12/2017";"20:00";"1.1874";"-4.0216";"9.41549338873511E-06";"0.75551";"0.0032257"
"17/12/2017";"20:30";"0.47121";"-4.074";"1.45049956263321E-06";"0.034653";"0.0032257"
"17/12/2017";"21:00";"0.47121";"-4.1262";"0.0000135870455381742";"0.035026";"0.0032257"
"17/12/2017";"21:30";"0.47121";"-4.1839";"0.000017648823473031";"0.030742";"0.0032257"
"17/12/2017";"22:00";"0.47121";"-4.1839";"-1.63538730701103E-06";"0.030455";"0.0032257"
"17/12/2017";"22:30";"0.47121";"-4.2445";"4.39649977334695E-06";"0.029757";"0.0032257"
"17/12/2017";"23:00";"0.47121";"-4.2445";"-6.18484854848831E-06";"0.029476";"0.0032257"
"17/12/2017";"23:30";"0.47121";"-4.2445";"-0.0000060724579675615";"0.02911";"0.0032257"
"18/12/2017";"00:00";"0.47121";"-4.3061";"1.64312562494569E-06";"0.02911";"0.0032257"
"18/12/2017";"00:30";"0.47121";"-4.3461";"0.000056232640620052";"0.029255";"0.0032257"
"18/12/2017";"01:00";"0.47121";"-4.3461";"-0.0000186312715110189";"0.029255";"0.0032257"
"18/12/2017";"01:30";"0.47121";"-4.3461";"-0.0000162362467828251";"0.029255";"0.0032257"
"18/12/2017";"02:00";"0.47121";"-4.397";"-0.0000238011111449193";"0.024151";"0.0032257"
"18/12/2017";"02:30";"0.47121";"-4.3688";"9.17249886606532E-06";"0.020708";"0.0032257"
"18/12/2017";"03:00";"0.47121";"-3.8404";"7.56264162578586E-06";"0.024804";"0.0032257"
"18/12/2017";"03:30";"0.47121";"-3.8404";"5.56091084355077E-06";"0.022999";"0.0032257"
"18/12/2017";"04:00";"0.47121";"-3.54";"-0.0000134600562101917";"0.021175";"0.0032257"
"18/12/2017";"04:30";"0.47121";"-3.5943";"0.0000041093501477058";"0.019806";"0.0032257"
"18/12/2017";"05:00";"0.47121";"-3.5943";"-7.53471141519229E-06";"0.022006";"0.0032257"
"18/12/2017";"05:30";"0.47121";"-3.6525";"-0.0000376824589828617";"0.022124";"0.0032257"
"18/12/2017";"06:00";"0.46795";"-3.6941";"6.47027772897663E-06";"0.02099";"0.0032257"
"18/12/2017";"06:30";"0.46795";"-3.746";"4.41264829026066E-06";"0.022185";"0.0032257"
"18/12/2017";"07:00";"0.46795";"-3.7992";"-0.0000164766238940198";"0.021828";"0.0032257"
"18/12/2017";"07:30";"0.46795";"-3.8529";"0.0000054480836565418";"0.022963";"0.0032257"
"18/12/2017";"08:00";"0.46795";"-3.912";"0.0000728890558739348";"0.021096";"0.0032257"
"18/12/2017";"08:30";"0.46795";"-3.9781";"5.53056958432602E-06";"0.018743";"0.0032257"
"18/12/2017";"09:00";"0.46325";"-4.1476";"-0.0000130804654814766";"0.029864";"0.0019981"
"18/12/2017";"09:30";"0.28888";"-1.5004";"0.0000470212284665676";"0.37358";"-0.0026921"
"18/12/2017";"10:00";"0.2201";"-1.2293";"-0.0000777930370216319";"1.045";"-0.0025731"
"18/12/2017";"10:30";"-0.074992";"3.2454";"-0.000443011586314821";"6.7533";"-0.0033393"
"18/12/2017";"11:00";"-0.50589";"12.502";"-9.01653438324535E-06";"-1.1181";"0.0034427"
"18/12/2017";"11:30";"-0.4906";"40.999";"-0.0000925011047964753";"2.3594";"0.0060499"
"18/12/2017";"12:00";"-0.70533";"40.999";"0.0000157180209058581";"17.468";"0.0019649"
"18/12/2017";"12:30";"-0.57197";"40.999";"-0.0000696381623238211";"16.574";"0.0019649"
"18/12/2017";"13:00";"-0.31969";"15.061";"-0.0000135931081912144";"-0.75064";"0.0064143"
"18/12/2017";"13:30";"-0.37231";"15.018";"-0.000269221350599121";"-2.0561";"0.0064143"
"18/12/2017";"14:00";"-0.18014";"13.314";"0.0000995489789377952";"0.60752";"0.0067418"
"18/12/2017";"14:30";"-0.23231";"13.314";"0.000115508068377518";"1.9227";"0.0067418"
"18/12/2017";"15:00";"-0.026801";"1.7108";"0.000016482967221652";"1.1194";"0.0014451"
"18/12/2017";"15:30";"0.3903";"-7.9036";"-0.0000536615778733855";"0.68178";"-0.0016534"
"18/12/2017";"16:00";"0.25992";"-4.035";"0.0000653229548290607";"0.46289";"-0.0035465"
"18/12/2017";"16:30";"0.34559";"-8.8577";"6.32937865508228E-06";"0.40015";"-0.0038675"
"18/12/2017";"17:00";"0.73562";"-11.662";"0.0000189766064098869";"-0.13554";"0.0056884"
"18/12/2017";"17:30";"0.72776";"-11.482";"-0.0000223031712953234";"-0.21308";"0.0057154"
"18/12/2017";"18:00";"0.72776";"-11.482";"0.0000325987094848512";"-0.24077";"0.005593"
"18/12/2017";"18:30";"0.72776";"-11.482";"-1.50102667377473E-06";"-0.24362";"0.005593"
"18/12/2017";"19:00";"0.72044";"-11.482";"6.51540818888887E-06";"-0.24202";"0.005593"
"18/12/2017";"19:30";"0.72044";"-11.917";"0.0000397495266277525";"-0.24523";"0.0053001"
"18/12/2017";"20:00";"0.72776";"-12.167";"-0.0000264126104813948";"-0.16161";"0.0038101"
"18/12/2017";"20:30";"0.72776";"-12.167";"-0.0000109588955493664";"-0.16161";"0.0038101"
"18/12/2017";"21:00";"0.72776";"-12.167";"0.0000224500878337066";"-0.16161";"0.0038101"
"18/12/2017";"21:30";"0.72776";"-12.167";"0.0000809555733023717";"-0.1686";"0.003245"
"18/12/2017";"22:00";"0.72044";"-12.167";"0.0000260891657791204";"-0.1686";"0.003245"
"18/12/2017";"22:30";"0.72044";"-11.719";"-0.0000176482177109457";"-0.12178";"0.0033923"
"18/12/2017";"23:00";"0.76255";"-8.6896";"-0.0000488403501348557";"-0.22606";"0.0033923"
"18/12/2017";"23:30";"0.73859";"-8.8361";"0.0000111865640216782";"-0.22499";"0.003232"
"19/12/2017";"00:00";"0.72509";"-8.8361";"-0.0000335990539024847";"-0.2226";"0.0042675"
"19/12/2017";"00:30";"0.74207";"-8.6011";"1.41435509502833E-06";"-0.11394";"0.0042675"
"19/12/2017";"01:00";"0.65126";"-8.6011";"4.22501424510721E-06";"-0.061519";"0.0042675"
"19/12/2017";"01:30";"0.64508";"-8.6011";"-0.0000114123235277699";"-0.05351";"0.0040379"
"19/12/2017";"02:00";"0.63811";"-9.0073";"-0.0000289545658825244";"-0.067727";"0.00438"
"19/12/2017";"02:30";"0.62798";"-9.0073";"0.000015475968529115";"-0.072137";"0.0047208"
"19/12/2017";"03:00";"0.62798";"-9.0073";"-3.32020486446122E-06";"-0.095178";"0.0047208"
"19/12/2017";"03:30";"0.62345";"-9.0073";"3.81704222315034E-06";"-0.074959";"0.0050199"
"19/12/2017";"04:00";"0.61449";"-9.0073";"9.78097843576936E-06";"-0.076047";"0.0057529"
"19/12/2017";"04:30";"0.54302";"-9.397";"0.0000501799025581602";"-0.085568";"0.0068468"
"19/12/2017";"05:00";"0.4369";"-8.5329";"0.0000123508471391579";"-0.27733";"0.0029966"
"19/12/2017";"05:30";"0.3833";"-6.0563";"-6.31969360754087E-06";"-0.3685";"0.0029966"
"19/12/2017";"06:00";"0.42006";"-8.1833";"-0.0000140392657637691";"-0.36612";"0.0029966"
"19/12/2017";"06:30";"0.33288";"-8.153";"-1.41903810507554E-06";"-0.1488";"0.00023937"
"19/12/2017";"07:00";"0.24654";"-8.5371";"-2.02551210928459E-06";"-0.10055";"0.00023937"
"19/12/2017";"07:30";"0.269";"-8.5371";"3.65493257779152E-06";"-0.16485";"-0.00030339"
"19/12/2017";"08:00";"0.269";"-8.5371";"-0.0000026162039498662";"-0.16485";"-0.00030339"
"19/12/2017";"08:30";"0.30617";"-9.2016";"-9.32186129918288E-06";"-0.20552";"-0.00033561"
"19/12/2017";"09:00";"0.30196";"-9.2016";"-3.29906680625902E-06";"-0.14254";"0.0010335"
"19/12/2017";"09:30";"0.28239";"-4.9718";"5.16784892623273E-06";"0.042997";"-0.0035194"
"19/12/2017";"10:00";"0.3292";"-4.3897";"0.0000191460837421717";"0.068749";"0.0088971"
"19/12/2017";"10:30";"-0.00815";"8.6187";"6.43869102592141E-06";"0.3363";"0.016995"
"19/12/2017";"11:00";"-0.03291";"12.396";"0.0000571247587630746";"0.038581";"0.053396"
"19/12/2017";"11:30";"-0.62024";"40.999";"0.0000251504056540573";"17.468";"0.00065239"
"19/12/2017";"12:00";"-0.46754";"40.999";"-0.0000869211583372415";"13.46";"0.00065239"
"19/12/2017";"12:30";"-0.46754";"40.999";"1.66995325801011E-06";"13.46";"0.00065239"
"19/12/2017";"13:00";"-0.46754";"40.999";"0.0000156921015589468";"13.46";"0.00065239"
"19/12/2017";"13:30";"-0.47664";"40.999";"0.0000459702912491654";"13.46";"0.00065239"
"19/12/2017";"14:00";"-0.47664";"40.999";"0.0000213114548139288";"13.46";"0.00065239"
"19/12/2017";"14:30";"-0.50117";"5.2889";"0.0000231764787336793";"-0.55638";"0.0064143"
"19/12/2017";"15:00";"-0.43944";"5.2889";"0.0000310010615994694";"-0.48361";"0.0064143"
"19/12/2017";"15:30";"0.14886";"-3.8515";"0.0000310389263201217";"0.096136";"0.0014451"
"19/12/2017";"16:00";"0.3285";"-5.8049";"-0.0000167500528599977";"0.30278";"0.0025787"
"19/12/2017";"16:30";"0.68013";"-10.985";"-0.00001056636474711";"-0.18703";"0.0052337"
"19/12/2017";"17:00";"0.45013";"-9.9683";"-5.58179491826936E-06";"-0.29807";"0.0010335"
"19/12/2017";"17:30";"0.42006";"-4.0786";"-2.56380255518366E-06";"-0.46369";"0.0010335"
"19/12/2017";"18:00";"0.33149";"-9.2016";"-0.0000290032632635927";"-0.17914";"0.0010335"
"19/12/2017";"18:30";"-0.10875";"-8.9188";"-0.0000533874769204514";"-0.16979";"0.00053004"
"19/12/2017";"19:00";"-0.08976";"-1.7193";"-0.0000221517269052105";"0.0089866";"0.0011161"
"19/12/2017";"19:30";"-0.088069";"-1.9496";"0.0000195034145600787";"0.0029797";"-0.00067237"
"19/12/2017";"20:00";"-0.088069";"-1.9496";"-0.0000214487175637496";"0.0029797";"-0.00067237"
"19/12/2017";"20:30";"-0.088069";"-1.6442";"1.09885019006597E-06";"0.056024";"-0.00091153"
"19/12/2017";"21:00";"-0.08976";"-1.7193";"-0.0000066116328121173";"0.0089866";"0.0011161"
"19/12/2017";"21:30";"-0.044637";"-2.3572";"-0.0000076925299316149";"0.10862";"0.0011161"
"19/12/2017";"22:00";"-0.10066";"-2.3098";"0.0000094262848036574";"-0.0030605";"0.0011161"
"19/12/2017";"22:30";"-0.044637";"-2.3572";"0.0000777537153389836";"0.10862";"0.0011161"
"19/12/2017";"23:00";"-0.10066";"-2.3098";"3.20003601650376E-06";"-0.0030605";"0.0011161"
"19/12/2017";"23:30";"-0.087389";"-1.9496";"-0.0000321416862334305";"0.0056787";"-0.00067237"
"20/12/2017";"00:00";"0.030904";"-0.55651";"0.0000110424652135658";"0.033151";"-0.00098253"
"20/12/2017";"00:30";"0.030904";"-0.55651";"-0.0000178629345101573";"0.033151";"-0.00098253"
"20/12/2017";"01:00";"0.0039563";"-1.886";"-0.0000367665706653191";"-0.18234";"-0.0011491"
"20/12/2017";"01:30";"-0.048561";"-1.886";"-5.64864153081894E-06";"-0.19194";"-0.00067237"
"20/12/2017";"02:00";"0.033721";"-1.5256";"0.000012911673252493";"-0.15038";"-0.00098253"
"20/12/2017";"02:30";"-0.054985";"-1.886";"-0.0000166773400481253";"-0.13913";"-0.00067237"
"20/12/2017";"03:00";"-0.087389";"-1.9496";"0.0000259260522350707";"0.0053655";"-0.00067237"
"20/12/2017";"03:30";"-0.088069";"-1.9496";"4.21155467264245E-06";"0.0029797";"-0.00067237"
"20/12/2017";"04:00";"-0.088069";"-1.6442";"0.0000104877367119005";"0.057977";"-0.00086184"
"20/12/2017";"04:30";"-0.088069";"-1.6442";"0.0000558161975780128";"0.016884";"-0.00091153"
"20/12/2017";"05:00";"-0.088069";"-1.6442";"-0.0000094899294182822";"0.016884";"-0.00091153"
"20/12/2017";"05:30";"-0.088069";"-1.6442";"0.0000220612873661316";"0.016884";"-0.00091153"
"20/12/2017";"06:00";"-0.091864";"-1.6442";"8.50023458360461E-06";"-0.040706";"-0.00091153"
"20/12/2017";"06:30";"-0.044637";"-2.3572";"3.89180002913701E-06";"0.1195";"0.0011161"
"20/12/2017";"07:00";"-0.044637";"-2.3572";"-0.0000033024614122283";"0.10862";"0.0011161"
"20/12/2017";"07:30";"-0.044637";"-2.3572";"2.15860416035112E-06";"0.10862";"0.0011161"
"20/12/2017";"08:00";"-0.045468";"-2.3572";"6.20440772711029E-06";"0.087712";"0.0011161"
"20/12/2017";"08:30";"-0.03654";"-4.636";"-6.87124730671095E-06";"0.10875";"0.0011161"
"20/12/2017";"09:00";"0.099143";"0.84159";"0.000047678528204045";"0.34226";"-0.0017205"
"20/12/2017";"09:30";"0.1899";"-0.94811";"-0.0000397292893479839";"0.12252";"-0.0017205"
"20/12/2017";"10:00";"0.53647";"-3.1415";"-0.0000167445292613845";"-0.86676";"-0.0063654"
"20/12/2017";"10:30";"0.50628";"-1.1098";"-7.66314536950281E-06";"-1.131";"-0.005133"
"20/12/2017";"11:00";"0.50628";"-4.2864";"-0.000103691713684829";"-1.131";"-0.005133"
"20/12/2017";"11:30";"0.15804";"5.2689";"0.0000514812930920081";"-1.6716";"0.024247"
"20/12/2017";"12:00";"-0.034358";"12.396";"0.0000104257579147427";"0.0078775";"0.04093"
"20/12/2017";"12:30";"-0.033896";"12.396";"-3.13499877605803E-06";"-0.24637";"0.016461"
"20/12/2017";"13:00";"0.52039";"-2.4779";"0.0000533062646563452";"0.16516";"0.0024766"
"20/12/2017";"13:30";"0.57976";"0.2101";"0.0000104051102016601";"0.13114";"0.01176"
"20/12/2017";"14:00";"0.51865";"-2.4779";"-0.0000633894174883456";"0.6449";"0.0014451"
"20/12/2017";"14:30";"0.47929";"-2.4779";"0.0000221567003903642";"0.65409";"0.0024766"
"20/12/2017";"15:00";"0.60162";"-7.3153";"7.59084407827396E-06";"0.70822";"-0.034358"
"20/12/2017";"15:30";"0.59081";"-12.332";"4.40781435339413E-06";"0.91747";"-0.00060853"
"20/12/2017";"16:00";"1.0463";"-16.203";"4.38441396805471E-06";"0.69238";"-0.019847"
